Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,CategoryTree,Product Name,Sales,Quantity,Discount,Profit
7033,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,FUR-CH-10003774,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Wood Trimmed Manager's Task Chair, Khaki",245.646,3,0.1,8.1882
5567,CA-2017-157966,3/13/2017,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10003338,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}","Eberhard Faber 3 1/2"" Golf Pencils",29.76,5,0.2,1.86
3806,CA-2016-156503,10/14/2016,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1916,39.152,1,0.2,14.682
3524,CA-2016-137673,9/5/2016,9/10/2016,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",HP Standard 104 key PS/2 Keyboard,116,8,0,29
8469,US-2016-164196,11/11/2016,11/17/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060,Central,FUR-TA-10001950,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Balt Solid Wood Round Tables,2678.94,6,0,241.1046
8937,CA-2015-134117,12/17/2015,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10003903,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Sanford 52201 APSCO Electric Pencil Sharpener,204.85,5,0,53.261
1762,CA-2015-130785,9/5/2015,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001900,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2,9.7038
34,US-2015-150630,9/17/2015,9/21/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001683,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Lumber Crayons,15.76,2,0.2,3.546
6611,CA-2016-168921,10/20/2016,10/22/2016,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03
4548,CA-2015-126557,7/12/2015,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003190,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 32,6.912,3,0.2,0.6912
7885,CA-2017-118017,12/3/2017,12/6/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,OFF-SU-10004782,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}","Elite 5"" Scissors",47.32,7,0.2,5.915
8370,CA-2016-118745,6/11/2016,6/16/2016,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}",Bretford Rectangular Conference Table Tops,902.712,3,0.2,33.8517
1368,US-2017-155425,11/10/2017,11/11/2017,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,85705,West,FUR-CH-10003312,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096
6123,CA-2017-152660,12/4/2017,12/9/2017,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10000532,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176
3758,CA-2016-111283,2/29/2016,3/4/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 34,111.104,7,0.2,8.3328
2579,US-2014-155502,1/26/2014,1/31/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,FUR-FU-10004587,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0,30.7818
4723,US-2017-135230,9/1/2017,9/7/2017,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Staples in misc. colors,7.58,1,0,2.9562
2528,CA-2015-124541,4/6/2015,4/10/2015,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004209,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,6,0.8,-16.884
7575,CA-2015-129532,12/8/2015,12/12/2015,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,0,4.4392
9301,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,FUR-CH-10000225,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global Geo Office Task Chair, Gray",56.686,1,0.3,-20.245
3750,CA-2017-161956,8/27/2017,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,"{'MainCategory': 'Technology', 'SubCategory': 'Copiers'}",Sharp 1540cs Digital Laser Copier,879.984,2,0.2,329.994
9478,CA-2015-100818,5/31/2015,6/5/2015,Second Class,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Storex Dura Pro Binders,3.564,3,0.8,-6.237
2561,CA-2015-147788,5/31/2015,6/4/2015,Standard Class,TM-21010,Tamara Manning,Consumer,United States,Orem,Utah,84057,West,OFF-ST-10000046,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Fellowes Super Stor/Drawer Files,323.1,2,0,61.389
7305,US-2017-117450,9/4/2017,9/8/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437,South,OFF-PA-10000289,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 213,10.368,2,0.2,3.6288
7218,CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736
7272,CA-2016-123337,9/16/2016,9/22/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,95123,West,OFF-AP-10002287,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}","Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,0,4.5448
461,CA-2015-109638,12/15/2015,12/22/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10004571,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech G700s Rechargeable Gaming Mouse,899.91,9,0,377.9622
1764,CA-2016-110254,8/4/2016,8/8/2016,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,OFF-SU-10002573,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Supplies'}","Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518
5023,CA-2016-133795,12/18/2016,12/24/2016,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
2724,CA-2014-153479,10/4/2014,10/8/2014,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-LA-10004689,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 512,14.45,5,0,6.7915
8637,CA-2014-160094,4/30/2014,5/2/2014,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10000585,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Economy Rollaway Files,826,5,0,214.76
1816,CA-2015-164833,6/4/2015,6/4/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000443,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 501,7.38,2,0,3.4686
9221,CA-2017-103212,10/13/2017,10/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 52,11.07,3,0,5.2029
6633,US-2016-146857,5/6/2016,5/8/2016,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0,15.2544
7203,CA-2016-120369,10/28/2016,10/28/2016,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68
78,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724
7034,CA-2016-145548,11/11/2016,11/16/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,New York City,New York,10011,East,OFF-BI-10001510,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Deluxe Heavy-Duty Vinyl Round Ring Binder,55.008,3,0.2,17.19
6298,CA-2014-141313,12/28/2014,1/1/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1906,141.76,4,0,66.6272
2515,CA-2016-124506,11/11/2016,11/17/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004540,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Chrome Stack Chair,47.992,2,0.3,-2.0568
2464,CA-2017-148691,12/3/2017,12/9/2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,OFF-BI-10001553,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2,0.2,5.1184
432,US-2016-123750,4/15/2016,4/21/2016,Standard Class,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,TEC-AC-10004659,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,5,0.2,54.7425
3005,CA-2016-131499,9/8/2016,9/10/2016,First Class,MG-17875,Michael Grace,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Appliances'}",Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0,62.244
9776,CA-2014-169019,7/26/2014,7/30/2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,FUR-FU-10004666,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",DAX Clear Channel Poster Frame,17.496,3,0.6,-10.0602
8686,CA-2017-137323,11/14/2017,11/18/2017,Second Class,PW-19030,Pauline Webber,Corporate,United States,Watertown,New York,13601,East,OFF-ST-10003996,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,6,0,25.0536
1023,CA-2015-124450,4/27/2015,5/3/2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,Washington,District of Columbia,20016,East,TEC-MA-10004212,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Cisco SPA525G2 5-Line IP Phone,1379.92,8,0,648.5624
5462,CA-2017-101574,9/28/2017,10/4/2017,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Longer-Life Soft White Bulbs,9.24,3,0,4.4352
6836,CA-2017-142643,10/15/2017,10/20/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}","Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",152.65,5,0,70.219
7433,CA-2014-161249,8/9/2014,8/13/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Fasteners'}","Super Bands, 12/Pack",4.464,3,0.2,-0.9486
597,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,92024,West,TEC-PH-10002398,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",AT&T 1070 Corded Phone,445.96,5,0.2,55.745
2719,CA-2017-144827,12/21/2017,12/27/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Fellowes Mobile File Cart, Black",124.36,2,0,33.5772
859,CA-2017-161984,4/10/2017,4/15/2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,New Brunswick,New Jersey,8901,East,OFF-PA-10004569,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0,3.5767
6829,CA-2016-118689,10/2/2016,10/9/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-BI-10003712,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",34.37,7,0,16.8413
7828,CA-2017-117114,10/31/2017,11/5/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,60610,Central,OFF-EN-10001137,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}","#10 Gummed Flap White Envelopes, 100/Box",9.912,3,0.2,3.2214
8471,US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042,South,TEC-AC-10002473,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Maxell 4.7GB DVD-R,45.408,2,0.2,11.9196
9056,CA-2015-128993,9/12/2015,9/17/2015,Second Class,CC-12670,Craig Carreira,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10004209,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Memorex Froggy Flash Drive 4 GB,21.98,2,0,8.5722
6424,CA-2015-149650,10/24/2015,10/27/2015,First Class,RD-19660,Robert Dilbeck,Home Office,United States,Oakland,California,94601,West,FUR-CH-10003956,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Novimex High-Tech Fabric Mesh Task Chair,454.272,8,0.2,-73.8192
1772,CA-2016-129686,11/27/2016,11/29/2016,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10004337,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496
8938,CA-2015-134117,12/17/2015,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10004908,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Panasonic KX TS3282W Corded phone,135.984,2,0.2,16.998
5252,US-2016-169369,12/12/2016,12/18/2016,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Paper'}",Xerox 1907,49.12,4,0,23.0864
9838,US-2016-125402,9/25/2016,10/1/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003923,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8
9276,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528
6689,CA-2017-140494,3/10/2017,3/15/2017,Second Class,CM-11815,Candace McMahon,Corporate,United States,San Francisco,California,94109,West,TEC-AC-10004568,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}",Maxell LTO Ultrium - 800 GB,111.96,4,0,21.2724
3968,CA-2016-146010,5/20/2016,5/23/2016,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC Durable Plastic Covers,40.635,7,0.7,-32.508
8988,CA-2015-123092,12/3/2015,12/7/2015,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,9.2386
4398,US-2014-138758,7/7/2014,7/11/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Global High-Back Leather Tilter, Burgundy",172.186,2,0.3,-46.7362
8412,CA-2016-159765,5/9/2016,5/12/2016,Second Class,TH-21100,Thea Hendricks,Consumer,United States,Salem,Virginia,24153,South,OFF-AR-10003514,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",4009 Highlighters by Sanford,27.86,7,0,9.1938
3623,CA-2014-159184,9/14/2014,9/19/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South,FUR-FU-10002878,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}","Seth Thomas 14"" Day/Date Wall Clock",142.4,5,0,52.688
7093,CA-2015-119480,1/9/2015,1/13/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10004691,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Boston 1730 StandUp Electric Pencil Sharpener,42.76,2,0,11.1176
6136,CA-2015-105613,10/18/2015,10/22/2015,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Mcallen,Texas,78501,Central,TEC-AC-10000521,"{'MainCategory': 'Technology', 'SubCategory': 'Accessories'}","Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3,0.2,3.462
5378,CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10000056,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Envelopes'}",Cameo Buff Policy Envelopes,348.488,7,0.2,117.6147
916,US-2014-141215,6/15/2014,6/21/2014,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,San Antonio,Texas,78207,Central,FUR-TA-10001520,"{'MainCategory': 'Furniture', 'SubCategory': 'Tables'}","Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",99.918,2,0.3,-18.5562
6765,CA-2016-144764,9/2/2016,9/8/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623,Central,TEC-MA-10003230,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",Okidata C610n Printer,1362.9,3,0.3,-19.47
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Labels'}",Avery 519,14.62,2,0,6.8714
6622,US-2017-167402,1/13/2017,1/18/2017,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807,Central,FUR-BO-10001608,"{'MainCategory': 'Furniture', 'SubCategory': 'Bookcases'}","Hon Metal Bookcases, Black",212.94,3,0,53.235
8872,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124
2281,CA-2017-142622,10/30/2017,11/2/2017,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Super Steno Chair,614.272,8,0.2,-23.0352
9828,CA-2017-169999,6/19/2017,6/26/2017,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,10035,East,OFF-ST-10001511,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Space Solutions Commercial Steel Shelving,129.3,2,0,6.465
8647,CA-2016-113341,11/25/2016,11/29/2016,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032,West,FUR-CH-10004698,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352
7042,CA-2017-103443,12/17/2017,12/23/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000308,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Deflect-o Glass Clear Studded Chair Mats,124.36,2,0,27.3592
7758,CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,TEC-PH-10003988,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208
20,CA-2014-143336,8/27/2014,9/1/2014,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10001949,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Cisco SPA 501G IP Phone,213.48,3,0.2,16.011
2683,CA-2017-127026,1/21/2017,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,"{'MainCategory': 'Technology', 'SubCategory': 'Machines'}",I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,3,0.1,152.0883
6758,CA-2017-124205,9/15/2017,9/19/2017,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-PH-10002115,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Plantronics 81402,395.94,6,0,102.9444
5387,CA-2017-152786,3/12/2017,3/17/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,OFF-BI-10000829,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Non-Stick Binders,40.41,9,0,18.5886
6307,CA-2016-163328,11/4/2016,11/6/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078
8831,CA-2016-167983,8/21/2016,8/24/2016,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003727,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704
3622,CA-2016-109743,9/22/2016,9/29/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South,TEC-PH-10004071,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",PayAnywhere Card Reader,63.936,8,0.2,5.5944
8057,CA-2015-121188,8/28/2015,9/4/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Storage'}",Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0,29.1528
9251,CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}","GBC White Gloss Covers, Plain Front",115.84,8,0,54.4448
7217,CA-2015-150770,5/3/2015,5/6/2015,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Art'}",Newell 317,8.82,3,0,2.5578
4161,CA-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002834,"{'MainCategory': 'Technology', 'SubCategory': 'Phones'}",Google Nexus 5,539.97,3,0,134.9925
8398,US-2014-120236,9/3/2014,9/4/2014,First Class,MR-17545,Mathew Reese,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10004099,"{'MainCategory': 'Office Supplies', 'SubCategory': 'Binders'}",GBC VeloBinder Strips,7.68,5,0.8,-11.52
527,CA-2017-113558,10/21/2017,10/26/2017,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,"{'MainCategory': 'Furniture', 'SubCategory': 'Chairs'}",Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747
9898,CA-2016-112830,6/6/2016,6/10/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,East,FUR-FU-10004306,"{'MainCategory': 'Furniture', 'SubCategory': 'Furnishings'}",Electrix Halogen Magnifier Lamp,466.32,3,0.2,34.974
